id,yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
3303,1881,female,90,median,1397,3.8,6505,7203,0.2148,0.806,0.194,0.7961
3304,1881,female,91,5,1255,3.6,5179,5806,0.2423,0.7839,0.2161,0.7811
3305,1881,female,91,95,1255,3.6,5179,5806,0.2423,0.7839,0.2161,0.7811
3306,1881,female,91,median,1255,3.6,5179,5806,0.2423,0.7839,0.2161,0.7811
3307,1881,female,92,5,1012,3.4,4045,4551,0.2502,0.7776,0.2224,0.7714
3308,1881,female,92,95,1012,3.4,4045,4551,0.2502,0.7776,0.2224,0.7714
3309,1881,female,92,median,1012,3.4,4045,4551,0.2502,0.7776,0.2224,0.7714
3310,1881,female,93,5,838,3.3,3120,3539,0.2685,0.7633,0.2367,0.7657
3311,1881,female,93,95,838,3.3,3120,3539,0.2685,0.7633,0.2367,0.7657
3312,1881,female,93,median,838,3.3,3120,3539,0.2685,0.7633,0.2367,0.7657
3313,1881,female,94,5,624,3.1,2389,2701,0.2614,0.7688,0.2312,0.7436
3314,1881,female,94,95,624,3.1,2389,2701,0.2614,0.7688,0.2312,0.7436
3315,1881,female,94,median,624,3.1,2389,2701,0.2614,0.7688,0.2312,0.7436
3316,1881,female,95,5,601,2.9,1777,2077,0.3381,0.7108,0.2892,0.7364
3317,1881,female,95,95,601,2.9,1777,2077,0.3381,0.7108,0.2892,0.7364
3318,1881,female,95,median,601,2.9,1777,2077,0.3381,0.7108,0.2892,0.7364
3319,1881,female,96,5,336,2.9,1308,1476,0.2568,0.7724,0.2276,0.7551
3320,1881,female,96,95,336,2.9,1308,1476,0.2568,0.7724,0.2276,0.7551
3321,1881,female,96,median,336,2.9,1308,1476,0.2568,0.7724,0.2276,0.7551
3322,1881,female,97,5,305,2.6,988,1140,0.3086,0.7327,0.2673,0.7225
3323,1881,female,97,95,305,2.6,988,1140,0.3086,0.7327,0.2673,0.7225
3324,1881,female,97,median,305,2.6,988,1140,0.3086,0.7327,0.2673,0.7225
3325,1881,female,98,5,243,2.4,714,835,0.3409,0.7087,0.2913,0.7015
3326,1881,female,98,95,243,2.4,714,835,0.3409,0.7087,0.2913,0.7015
3327,1881,female,98,median,243,2.4,714,835,0.3409,0.7087,0.2913,0.7015
3328,1881,female,99,5,183,2.2,501,592,0.365,0.6914,0.3086,0.6496
3329,1881,female,99,95,183,2.2,501,592,0.365,0.6914,0.3086,0.6496
3330,1881,female,99,median,183,2.2,501,592,0.365,0.6914,0.3086,0.6496
3331,1881,female,100,5,168,1.9,325,409,0.5169,0.5893,0.4107,0.5393
3332,1881,female,100,95,168,1.9,325,409,0.5169,0.5893,0.4107,0.5393
3333,1881,female,100,median,168,1.9,325,409,0.5169,0.5893,0.4107,0.5393
3334,1881,male,0,5,13181,52,91485,100000,0.1441,0.8682,0.1318,0.9347
3335,1881,male,0,95,13181,52,91485,100000,0.1441,0.8682,0.1318,0.9347
3336,1881,male,0,median,13181,52,91485,100000,0.1441,0.8682,0.1318,0.9347
3337,1881,male,1,5,2617,58.8,85511,86819,0.0306,0.9699,0.0301,0.9776
3338,1881,male,1,95,2617,58.8,85511,86819,0.0306,0.9699,0.0301,0.9776
3339,1881,male,1,median,2617,58.8,85511,86819,0.0306,0.9699,0.0301,0.9776
3340,1881,male,2,5,1215,59.6,83595,84202,0.0145,0.9856,0.0144,0.9879
3341,1881,male,2,95,1215,59.6,83595,84202,0.0145,0.9856,0.0144,0.9879
3342,1881,male,2,median,1215,59.6,83595,84202,0.0145,0.9856,0.0144,0.9879
3343,1881,male,3,5,812,59.5,82581,82987,0.0098,0.9902,0.0098,0.9917
3344,1881,male,3,95,812,59.5,82581,82987,0.0098,0.9902,0.0098,0.9917
3345,1881,male,3,median,812,59.5,82581,82987,0.0098,0.9902,0.0098,0.9917
3346,1881,male,4,5,552,59.1,81899,82175,0.0067,0.9933,0.0067,0.9936
3347,1881,male,4,95,552,59.1,81899,82175,0.0067,0.9933,0.0067,0.9936
3348,1881,male,4,median,552,59.1,81899,82175,0.0067,0.9933,0.0067,0.9936
3349,1881,male,5,5,503,58.4,81372,81623,0.0062,0.9938,0.0062,0.9941
3350,1881,male,5,95,503,58.4,81372,81623,0.0062,0.9938,0.0062,0.9941
3351,1881,male,5,median,503,58.4,81372,81623,0.0062,0.9938,0.0062,0.9941
3352,1881,male,6,5,461,57.8,80890,81121,0.0057,0.9943,0.0057,0.9946
3353,1881,male,6,95,461,57.8,80890,81121,0.0057,0.9943,0.0057,0.9946
3354,1881,male,6,median,461,57.8,80890,81121,0.0057,0.9943,0.0057,0.9946
3355,1881,male,7,5,412,57.1,80454,80660,0.0051,0.9949,0.0051,0.9954
3356,1881,male,7,95,412,57.1,80454,80660,0.0051,0.9949,0.0051,0.9954
3357,1881,male,7,median,412,57.1,80454,80660,0.0051,0.9949,0.0051,0.9954
3358,1881,male,8,5,327,56.4,80084,80248,0.0041,0.9959,0.0041,0.9961
3359,1881,male,8,95,327,56.4,80084,80248,0.0041,0.9959,0.0041,0.9961
3360,1881,male,8,median,327,56.4,80084,80248,0.0041,0.9959,0.0041,0.9961
3361,1881,male,9,5,292,55.7,79774,79921,0.0037,0.9963,0.0037,0.9963
3362,1881,male,9,95,292,55.7,79774,79921,0.0037,0.9963,0.0037,0.9963
3363,1881,male,9,median,292,55.7,79774,79921,0.0037,0.9963,0.0037,0.9963
3364,1881,male,10,5,292,54.9,79482,79628,0.0037,0.9963,0.0037,0.9963
3365,1881,male,10,95,292,54.9,79482,79628,0.0037,0.9963,0.0037,0.9963
3366,1881,male,10,median,292,54.9,79482,79628,0.0037,0.9963,0.0037,0.9963
3367,1881,male,11,5,292,54.1,79191,79337,0.0037,0.9963,0.0037,0.9963
3368,1881,male,11,95,292,54.1,79191,79337,0.0037,0.9963,0.0037,0.9963
3369,1881,male,11,median,292,54.1,79191,79337,0.0037,0.9963,0.0037,0.9963
3370,1881,male,12,5,289,53.3,78900,79045,0.0037,0.9963,0.0037,0.9965
3371,1881,male,12,95,289,53.3,78900,79045,0.0037,0.9963,0.0037,0.9965
3372,1881,male,12,median,289,53.3,78900,79045,0.0037,0.9963,0.0037,0.9965
3373,1881,male,13,5,262,52.4,78625,78756,0.0033,0.9967,0.0033,0.9967
3374,1881,male,13,95,262,52.4,78625,78756,0.0033,0.9967,0.0033,0.9967
3375,1881,male,13,median,262,52.4,78625,78756,0.0033,0.9967,0.0033,0.9967
3376,1881,male,14,5,262,51.6,78363,78493,0.0033,0.9967,0.0033,0.9966
3377,1881,male,14,95,262,51.6,78363,78493,0.0033,0.9967,0.0033,0.9966
3378,1881,male,14,median,262,51.6,78363,78493,0.0033,0.9967,0.0033,0.9966
3379,1881,male,15,5,272,50.8,78096,78232,0.0035,0.9965,0.0035,0.9965
3380,1881,male,15,95,272,50.8,78096,78232,0.0035,0.9965,0.0035,0.9965
3381,1881,male,15,median,272,50.8,78096,78232,0.0035,0.9965,0.0035,0.9965
3382,1881,male,16,5,279,50,77820,77960,0.0036,0.9964,0.0036,0.9963
3383,1881,male,16,95,279,50,77820,77960,0.0036,0.9964,0.0036,0.9963
3384,1881,male,16,median,279,50,77820,77960,0.0036,0.9964,0.0036,0.9963
3385,1881,male,17,5,291,49.1,77535,77680,0.0038,0.9963,0.0037,0.9962
3386,1881,male,17,95,291,49.1,77535,77680,0.0038,0.9963,0.0037,0.9962
3387,1881,male,17,median,291,49.1,77535,77680,0.0038,0.9963,0.0037,0.9962
3388,1881,male,18,5,304,48.3,77237,77389,0.0039,0.9961,0.0039,0.9957
3389,1881,male,18,95,304,48.3,77237,77389,0.0039,0.9961,0.0039,0.9957
3390,1881,male,18,median,304,48.3,77237,77389,0.0039,0.9961,0.0039,0.9957
3391,1881,male,19,5,361,47.5,76905,77085,0.0047,0.9953,0.0047,0.9952
3392,1881,male,19,95,361,47.5,76905,77085,0.0047,0.9953,0.0047,0.9952
3393,1881,male,19,median,361,47.5,76905,77085,0.0047,0.9953,0.0047,0.9952
3394,1881,male,20,5,382,46.7,76533,76724,0.005,0.995,0.005,0.9951
3395,1881,male,20,95,382,46.7,76533,76724,0.005,0.995,0.005,0.9951
3396,1881,male,20,median,382,46.7,76533,76724,0.005,0.995,0.005,0.9951
3397,1881,male,21,5,369,46,76157,76342,0.0048,0.9952,0.0048,0.9953
3398,1881,male,21,95,369,46,76157,76342,0.0048,0.9952,0.0048,0.9953
3399,1881,male,21,median,369,46,76157,76342,0.0048,0.9952,0.0048,0.9953
3400,1881,male,22,5,344,45.2,75801,75973,0.0045,0.9955,0.0045,0.9955
3401,1881,male,22,95,344,45.2,75801,75973,0.0045,0.9955,0.0045,0.9955
3402,1881,male,22,median,344,45.2,75801,75973,0.0045,0.9955,0.0045,0.9955
3403,1881,male,23,5,331,44.4,75463,75629,0.0044,0.9956,0.0044,0.9957
3404,1881,male,23,95,331,44.4,75463,75629,0.0044,0.9956,0.0044,0.9957
3405,1881,male,23,median,331,44.4,75463,75629,0.0044,0.9956,0.0044,0.9957
3406,1881,male,24,5,318,43.6,75139,75298,0.0042,0.9958,0.0042,0.9957
3407,1881,male,24,95,318,43.6,75139,75298,0.0042,0.9958,0.0042,0.9957
3408,1881,male,24,median,318,43.6,75139,75298,0.0042,0.9958,0.0042,0.9957
3409,1881,male,25,5,321,42.8,74820,74980,0.0043,0.9957,0.0043,0.9956
3410,1881,male,25,95,321,42.8,74820,74980,0.0043,0.9957,0.0043,0.9956
3411,1881,male,25,median,321,42.8,74820,74980,0.0043,0.9957,0.0043,0.9956
3412,1881,male,26,5,332,42,74493,74659,0.0045,0.9955,0.0045,0.9957
3413,1881,male,26,95,332,42,74493,74659,0.0045,0.9955,0.0045,0.9957
3414,1881,male,26,median,332,42,74493,74659,0.0045,0.9955,0.0045,0.9957
3415,1881,male,27,5,313,41.1,74170,74327,0.0042,0.9958,0.0042,0.9958
3416,1881,male,27,95,313,41.1,74170,74327,0.0042,0.9958,0.0042,0.9958
3417,1881,male,27,median,313,41.1,74170,74327,0.0042,0.9958,0.0042,0.9958
3418,1881,male,28,5,308,40.3,73860,74014,0.0042,0.9958,0.0042,0.9958
3419,1881,male,28,95,308,40.3,73860,74014,0.0042,0.9958,0.0042,0.9958
3420,1881,male,28,median,308,40.3,73860,74014,0.0042,0.9958,0.0042,0.9958
3421,1881,male,29,5,306,39.5,73553,73706,0.0042,0.9958,0.0042,0.9959
3422,1881,male,29,95,306,39.5,73553,73706,0.0042,0.9958,0.0042,0.9959
3423,1881,male,29,median,306,39.5,73553,73706,0.0042,0.9958,0.0042,0.9959
3424,1881,male,30,5,298,38.6,73251,73400,0.0041,0.9959,0.0041,0.9959
3425,1881,male,30,95,298,38.6,73251,73400,0.0041,0.9959,0.0041,0.9959
3426,1881,male,30,median,298,38.6,73251,73400,0.0041,0.9959,0.0041,0.9959
3427,1881,male,31,5,304,37.8,72951,73103,0.0042,0.9958,0.0042,0.9956
3428,1881,male,31,95,304,37.8,72951,73103,0.0042,0.9958,0.0042,0.9956
3429,1881,male,31,median,304,37.8,72951,73103,0.0042,0.9958,0.0042,0.9956
3430,1881,male,32,5,342,36.9,72628,72799,0.0047,0.9953,0.0047,0.9935
3431,1881,male,32,95,342,36.9,72628,72799,0.0047,0.9953,0.0047,0.9935
3432,1881,male,32,median,342,36.9,72628,72799,0.0047,0.9953,0.0047,0.9935
3433,1881,male,33,5,609,36.1,72153,72457,0.0084,0.9916,0.0084,0.9909
3434,1881,male,33,95,609,36.1,72153,72457,0.0084,0.9916,0.0084,0.9909
3435,1881,male,33,median,609,36.1,72153,72457,0.0084,0.9916,0.0084,0.9909
3436,1881,male,34,5,698,35.4,71499,71848,0.0098,0.9903,0.0097,0.9891
3437,1881,male,34,95,698,35.4,71499,71848,0.0098,0.9903,0.0097,0.9891
3438,1881,male,34,median,698,35.4,71499,71848,0.0098,0.9903,0.0097,0.9891
3439,1881,male,35,5,856,34.8,70722,71150,0.0121,0.988,0.012,0.9831
3440,1881,male,35,95,856,34.8,70722,71150,0.0121,0.988,0.012,0.9831
3441,1881,male,35,median,856,34.8,70722,71150,0.0121,0.988,0.012,0.9831
3442,1881,male,36,5,1537,34.2,69525,70294,0.0221,0.9781,0.0219,0.9809
3443,1881,male,36,95,1537,34.2,69525,70294,0.0221,0.9781,0.0219,0.9809
3444,1881,male,36,median,1537,34.2,69525,70294,0.0221,0.9781,0.0219,0.9809
3445,1881,male,37,5,1120,33.9,68197,68756,0.0164,0.9837,0.0163,0.9884
3446,1881,male,37,95,1120,33.9,68197,68756,0.0164,0.9837,0.0163,0.9884
3447,1881,male,37,median,1120,33.9,68197,68756,0.0164,0.9837,0.0163,0.9884
3448,1881,male,38,5,463,33.5,67405,67637,0.0069,0.9932,0.0068,0.9936
3449,1881,male,38,95,463,33.5,67405,67637,0.0069,0.9932,0.0068,0.9936
3450,1881,male,38,median,463,33.5,67405,67637,0.0069,0.9932,0.0068,0.9936
3451,1881,male,39,5,406,32.7,66971,67174,0.0061,0.994,0.006,0.9942
3452,1881,male,39,95,406,32.7,66971,67174,0.0061,0.994,0.006,0.9942
3453,1881,male,39,median,406,32.7,66971,67174,0.0061,0.994,0.006,0.9942
3454,1881,male,40,5,375,31.9,66580,66768,0.0056,0.9944,0.0056,0.9947
3455,1881,male,40,95,375,31.9,66580,66768,0.0056,0.9944,0.0056,0.9947
3456,1881,male,40,median,375,31.9,66580,66768,0.0056,0.9944,0.0056,0.9947
3457,1881,male,41,5,328,31.1,66229,66393,0.005,0.9951,0.0049,0.9945
3458,1881,male,41,95,328,31.1,66229,66393,0.005,0.9951,0.0049,0.9945
3459,1881,male,41,median,328,31.1,66229,66393,0.005,0.9951,0.0049,0.9945
3460,1881,male,42,5,399,30.2,65865,66065,0.0061,0.994,0.006,0.9943
3461,1881,male,42,95,399,30.2,65865,66065,0.0061,0.994,0.006,0.9943
3462,1881,male,42,median,399,30.2,65865,66065,0.0061,0.994,0.006,0.9943
3463,1881,male,43,5,347,29.4,65493,65666,0.0053,0.9947,0.0053,0.9944
3464,1881,male,43,95,347,29.4,65493,65666,0.0053,0.9947,0.0053,0.9944
3465,1881,male,43,median,347,29.4,65493,65666,0.0053,0.9947,0.0053,0.9944
3466,1881,male,44,5,386,28.6,65126,65319,0.0059,0.9941,0.0059,0.9936
3467,1881,male,44,95,386,28.6,65126,65319,0.0059,0.9941,0.0059,0.9936
3468,1881,male,44,median,386,28.6,65126,65319,0.0059,0.9941,0.0059,0.9936
3469,1881,male,45,5,447,27.7,64710,64933,0.0069,0.9931,0.0069,0.9934
3470,1881,male,45,95,447,27.7,64710,64933,0.0069,0.9931,0.0069,0.9934
3471,1881,male,45,median,447,27.7,64710,64933,0.0069,0.9931,0.0069,0.9934
3472,1881,male,46,5,409,26.9,64281,64486,0.0064,0.9937,0.0063,0.9933
3473,1881,male,46,95,409,26.9,64281,64486,0.0064,0.9937,0.0063,0.9933
3474,1881,male,46,median,409,26.9,64281,64486,0.0064,0.9937,0.0063,0.9933
3475,1881,male,47,5,453,26.1,63850,64077,0.0071,0.9929,0.0071,0.9924
3476,1881,male,47,95,453,26.1,63850,64077,0.0071,0.9929,0.0071,0.9924
3477,1881,male,47,median,453,26.1,63850,64077,0.0071,0.9929,0.0071,0.9924
3478,1881,male,48,5,516,25.3,63366,63624,0.0081,0.9919,0.0081,0.9914
3479,1881,male,48,95,516,25.3,63366,63624,0.0081,0.9919,0.0081,0.9914
3480,1881,male,48,median,516,25.3,63366,63624,0.0081,0.9919,0.0081,0.9914
3481,1881,male,49,5,571,24.5,62822,63108,0.0091,0.9909,0.0091,0.9909
3482,1881,male,49,95,571,24.5,62822,63108,0.0091,0.9909,0.0091,0.9909
3483,1881,male,49,median,571,24.5,62822,63108,0.0091,0.9909,0.0091,0.9909
3484,1881,male,50,5,572,23.7,62250,62536,0.0092,0.9909,0.0091,0.991
3485,1881,male,50,95,572,23.7,62250,62536,0.0092,0.9909,0.0091,0.991
3486,1881,male,50,median,572,23.7,62250,62536,0.0092,0.9909,0.0091,0.991
3487,1881,male,51,5,549,22.9,61690,61964,0.0089,0.9911,0.0089,0.9904
3488,1881,male,51,95,549,22.9,61690,61964,0.0089,0.9911,0.0089,0.9904
3489,1881,male,51,median,549,22.9,61690,61964,0.0089,0.9911,0.0089,0.9904
3490,1881,male,52,5,633,22.1,61099,61416,0.0104,0.9897,0.0103,0.9893
3491,1881,male,52,95,633,22.1,61099,61416,0.0104,0.9897,0.0103,0.9893
3492,1881,male,52,median,633,22.1,61099,61416,0.0104,0.9897,0.0103,0.9893
